,true_lengths,gen_lengths
20652,7.2857,7.2874
20653,7.2857,7.2874
20654,7.2857,7.2874
20655,4.7517,4.4637
20656,6.0872,5.8692
20657,9.803,10.8126
20658,3.5447,3.5909
20659,4.7389,4.704
20660,9.7706,9.6189
20661,8.64,8.6899
20662,8.64,8.6899
20663,8.64,8.6899
20664,2.9666,3.0784
20665,3.6846,3.5572
20666,8.3189,8.1699
20667,3.911,3.7968
20668,5.8543,5.7373
20669,6.8696,7.2976
20670,6.6076,6.6051
20671,6.6076,6.6051
20672,6.6076,6.6051
20673,6.9423,6.8784
20674,6.9423,6.8784
20675,6.9423,6.8784
20676,6.3167,6.3103
20677,6.3167,6.3103
20678,6.3167,6.3103
20679,3.988,3.9202
20680,5.047,5.3617
20681,5.4669,5.3531
20682,11.7283,11.5695
20683,11.7283,11.5695
20684,11.7283,11.5695
20685,6.1913,6.1904
20686,6.1913,6.1904
20687,6.1913,6.1904
20688,3.3805,3.4816
20689,4.478,4.7229
20690,8.3687,8.3082
20691,9.2266,9.2325
20692,9.2266,9.2325
20693,9.2266,9.2325
20694,3.3531,3.3602
20695,3.3531,3.3602
20696,30.1193,29.8864
20697,10.5388,10.6029
20698,3.1761,3.2067
20699,5.4675,5.4121
20700,4.7405,4.7799
20701,4.7405,4.7799
20702,3.392,3.3774
20703,4.9746,4.999
20704,4.9746,4.999
20705,4.9746,4.999
20706,3.4638,3.5155
20707,3.4638,3.5155
20708,5.312,5.2167
20709,4.43,4.7954
20710,5.5271,5.6581
20711,10.1833,9.6002
20712,6.109,6.1233
20713,6.109,6.1233
20714,14.8712,14.9082
20715,2.9721,2.9716
20716,2.9721,2.9716
20717,6.6661,6.728
20718,9.8222,9.3984
20719,9.8222,9.3984
20720,9.8222,9.3984
20721,3.7195,3.6432
20722,5.9979,5.8768
20723,9.2876,9.4342
20724,8.0066,8.0173
20725,8.0066,8.0173
20726,8.0066,8.0173
20727,4.5197,4.5017
20728,4.5197,4.5017
20729,2.8496,2.8749
20730,4.3324,4.464
20731,4.3324,4.464
20732,8.1412,8.4647
20733,10.4334,10.5081
20734,10.4334,10.5081
20735,3.4923,3.3553
20736,3.3365,3.8484
20737,5.0672,4.5108
20738,5.2434,5.5453
20739,5.6342,5.589
20740,10.1739,10.2445
20741,3.0435,3.05
20742,4.7319,4.8197
20743,4.7319,4.8197
20744,9.3589,9.2456
20745,2.6134,2.6156
20746,2.6134,2.6156
20747,24.5726,24.5488
20748,6.5112,6.537
20749,6.5112,6.537
20750,6.5112,6.537
20751,4.3349,4.3618
20752,4.3349,4.3618
20753,5.4656,5.3718
20754,4.4579,4.3319
20755,4.4579,4.3319
20756,35.9595,36.6139
20757,8.0546,8.2032
20758,3.3958,3.6153
20759,6.6384,6.2643
20760,9.3434,8.8078
20761,2.947,2.7887
20762,4.704,4.7447
20763,7.2865,7.2994
20764,7.2865,7.2994
20765,7.2865,7.2994
20766,6.2905,6.0662
20767,9.7464,9.9595
20768,3.1441,3.256
20769,7.4371,7.4686
20770,7.4371,7.4686
20771,7.4371,7.4686
20772,15.6841,15.6423
20773,3.9676,3.9735
20774,9.8129,9.7948
20775,2.6551,2.6617
20776,4.6742,4.6372
20777,9.8581,9.6681
20778,2.9614,3.043
20779,5.0677,4.3355
20780,5.5242,6.2654
20781,7.1995,7.1936
20782,7.1995,7.1936
20783,7.1995,7.1936
20784,7.5437,7.5034
20785,7.5437,7.5034
20786,7.5437,7.5034
20787,4.0385,4.083
20788,15.3068,15.2724
20789,10.7437,10.5171
20790,3.1997,3.1723
20791,5.4863,5.5447
20792,8.4867,8.4047
20793,11.6081,11.7661
20794,11.6081,11.7661
20795,11.6081,11.7661
20796,3.385,3.4295
20797,4.4921,4.4604
20798,7.6276,7.5171
20799,6.9708,6.9113
20800,6.9708,6.9113
20801,6.9708,6.9113
20802,3.2324,3.3413
20803,3.2324,3.3413
20804,29.826,30.0291
20805,3.5115,3.1571
20806,4.2744,4.3067
20807,5.5687,5.5437
20808,4.0975,4.2287
20809,7.1642,7.1038
20810,5.2558,4.8573
20811,7.8345,7.8265
20812,7.8345,7.8265
20813,7.8345,7.8265
20814,3.5173,3.2772
20815,4.0157,4.0861
20816,7.308,8.0125
20817,3.745,3.2406
20818,3.8033,3.4714
20819,7.0245,7.5566
20820,3.2622,3.3141
20821,3.2363,3.3354
20822,7.5565,7.2978
20823,3.9403,3.922
20824,3.9403,3.922
20825,21.0277,21.7467
20826,3.8464,4.203
20827,4.5941,4.6527
20828,4.9899,4.809
20829,4.1102,4.256
20830,7.3674,6.5128
20831,11.9165,11.5588
20832,5.9763,5.9281
20833,3.4592,3.6562
20834,13.68,13.629
20835,4.1279,4.2564
20836,5.7739,6.0865
20837,4.1463,4.3568
20838,9.3557,9.2062
20839,3.1595,3.1749
20840,5.6474,5.7861
20841,3.5031,3.6239
20842,4.9685,4.8405
20843,15.9799,16.3252
20844,2.9893,2.9559
20845,2.9893,2.9559
20846,29.7648,30.4407
20847,4.6195,4.6586
20848,4.6195,4.6586
20849,8.6325,8.5966
20850,13.6481,13.7687
20851,3.2891,3.3481
20852,5.769,5.7736
20853,3.8442,3.8445
20854,3.8442,3.8445
20855,8.8373,8.807
20856,5.5082,5.636
20857,20.8078,20.0205
20858,5.5081,5.6341
20859,6.7025,6.7455
20860,6.7025,6.7455
20861,6.7025,6.7455
20862,3.9262,3.927
20863,5.3405,5.4025
20864,6.0575,6.1412
20865,7.6648,7.7562
20866,7.6648,7.7562
20867,7.6648,7.7562
20868,4.8576,4.331
20869,4.8576,4.331
20870,6.3113,7.5995
20871,3.3212,3.3945
20872,4.3154,4.2847
20873,9.2426,9.1224
20874,6.8098,6.8862
20875,6.8098,6.8862
20876,6.8098,6.8862
20877,2.8499,2.8111
20878,2.8499,2.8111
20879,8.1777,8.7249
20880,3.8341,3.8256
20881,2.7705,2.8142
20882,10.4474,10.3265
20883,4.4745,4.2999
20884,4.4745,4.2999
20885,10.7272,11.8489
20886,3.3806,3.3982
20887,3.3806,3.3982
20888,4.6605,4.6669
20889,3.4559,3.3841
20890,3.4559,3.3841
20891,8.2461,8.4762
20892,6.4704,6.4837
20893,6.4704,6.4837
20894,6.4704,6.4837
20895,3.1697,3.1354
20896,3.1697,3.1354
20897,8.7094,9.0571
20898,2.7604,2.7166
20899,4.3619,4.462
20900,5.2328,5.1939
20901,8.0316,8.0193
20902,8.0316,8.0193
20903,8.0316,8.0193
20904,6.8466,6.8477
20905,6.8466,6.8477
20906,6.8466,6.8477
20907,5.4868,5.2958
20908,8.7619,8.9109
20909,5.6395,5.6437
20910,9.4214,9.3537
20911,9.4214,9.3537
20912,9.4214,9.3537
20913,4.6576,4.6307
20914,4.6576,4.6307
20915,2.7646,2.7835
20916,2.9048,2.8617
20917,2.9048,2.8617
20918,8.3547,8.6382
20919,5.4722,5.4435
20920,5.4722,5.4435
20921,17.911,17.4427
20922,5.914,5.9164
20923,5.914,5.9164
20924,5.914,5.9164
20925,11.0694,10.6985
20926,11.0694,10.6985
20927,11.0694,10.6985
20928,2.9839,3.0894
20929,5.0252,5.0072
20930,8.4047,8.2354
20931,5.2466,5.0815
20932,5.2466,5.0815
20933,3.5839,3.7939
20934,5.9999,6.0114
20935,5.9999,6.0114
20936,5.9999,6.0114
20937,3.7047,3.7348
20938,3.7047,3.7348
20939,11.8182,11.6244
20940,6.3053,6.3124
20941,6.3053,6.3124
20942,6.3053,6.3124
20943,3.2535,3.2849
20944,3.2535,3.2849
20945,9.4104,9.4446
20946,9.9556,9.9369
20947,9.9556,9.9369
20948,9.9556,9.9369
20949,4.5359,4.4924
20950,4.5359,4.4924
20951,10.7797,10.934
20952,3.639,4.055
20953,3.639,4.055
20954,17.0812,19.3809
20955,9.1945,9.1655
20956,9.1945,9.1655
20957,9.1945,9.1655
20958,3.1813,3.2005
20959,4.4644,4.4683
20960,8.5133,8.5047
20961,4.6404,4.6422
20962,4.3605,4.0245
20963,6.6203,6.639
20964,3.1117,3.0825
20965,3.4592,3.4486
20966,5.8293,5.9673
20967,4.3121,4.4016
20968,4.3121,4.4016
20969,8.9531,8.7177
20970,4.3931,4.3777
20971,4.3931,4.3777
20972,4.1844,4.2016
20973,7.3489,7.4452
20974,7.3489,7.4452
20975,7.3489,7.4452
20976,5.0947,5.132
20977,5.3643,5.2569
20978,6.7142,6.44
20979,3.1789,3.0705
20980,4.5232,4.4409
20981,13.7948,14.1571
20982,3.239,3.323
20983,3.239,3.323
20984,26.5319,26.1532
20985,3.1639,3.3802
20986,6.3931,6.4051
20987,6.8225,6.6005
20988,6.1679,6.783
20989,7.0295,6.9247
20990,11.0271,11.0556
20991,3.2537,3.2565
20992,4.609,4.628
20993,9.3282,9.2766
20994,7.3399,7.2918
20995,7.3399,7.2918
20996,7.3399,7.2918
20997,3.953,3.9842
20998,3.953,3.9842
20999,9.1064,9.059
21000,2.8891,2.8993
21001,2.8891,2.8993
21002,6.9129,6.8906
21003,7.5435,7.5915
21004,7.5435,7.5915
21005,7.5435,7.5915
21006,3.8297,3.8563
21007,3.8297,3.8563
21008,8.0973,7.9382
21009,9.5782,9.5688
21010,3.8358,3.7357
21011,5.7362,5.8961
21012,4.6927,4.7665
21013,6.4801,6.8706
21014,2.9033,2.8027
21015,3.2146,3.2281
21016,4.6669,4.6735
21017,10.0607,10.0018
21018,4.6015,4.5984
21019,4.6015,4.5984
21020,3.42,3.4179
21021,4.3988,4.3591
21022,4.3988,4.3591
21023,12.0336,11.8246
21024,6.153,6.1576
21025,6.153,6.1576
21026,6.153,6.1576
21027,3.3676,3.3149
21028,4.1432,4.5624
21029,8.0048,7.4458
21030,10.4404,10.6359
21031,3.1245,3.1306
21032,6.5219,6.4735
21033,4.3006,4.3335
21034,4.3006,4.3335
21035,8.5437,8.7459
21036,3.2309,3.2051
21037,4.3135,4.4411
21038,6.3095,6.2764
21039,4.0945,3.9421
21040,4.0466,4.1603
21041,10.6771,10.997
21042,9.5866,9.6728
21043,9.5866,9.6728
21044,3.2071,3.203
21045,8.1752,8.1909
21046,8.1752,8.1909
21047,8.1752,8.1909
21048,3.4983,3.5313
21049,5.155,5.1749
21050,11.0514,10.9735
21051,3.1268,3.1927
21052,3.1268,3.1927
21053,6.9685,6.6903
21054,4.306,4.4218
21055,5.4192,5.1691
21056,8.4716,8.6831
21057,2.9305,2.9813
21058,5.7154,5.0163
21059,10.0207,10.3804
21060,2.6786,2.675
21061,2.6786,2.675
21062,7.3384,7.1572
21063,9.5108,9.6118
21064,2.8866,2.9017
21065,4.6667,4.608
21066,6.7562,6.7588
21067,6.7562,6.7588
21068,6.7562,6.7588
21069,3.5176,3.3696
21070,3.6975,3.9011
21071,7.591,7.9098
21072,7.1159,7.131
21073,7.1159,7.131
21074,7.1159,7.131
21075,6.1685,6.2141
21076,6.1685,6.2141
21077,6.1685,6.2141
21078,9.3836,9.489
21079,9.3836,9.489
21080,5.3752,5.5179
21081,6.3742,6.3586
21082,6.3742,6.3586
21083,6.3742,6.3586
21084,3.0124,3.1968
21085,3.0124,3.1968
21086,9.1291,8.0777
21087,7.5107,7.5146
21088,7.5107,7.5146
21089,7.5107,7.5146
21090,8.2343,8.3001
21091,8.2343,8.3001
21092,8.2343,8.3001
21093,3.6742,3.6363
21094,3.7896,3.7659
21095,8.8469,8.8997
21096,2.9663,2.9685
21097,2.9663,2.9685
21098,8.287,8.3592
21099,7.2408,6.9819
21100,3.3458,3.5971
21101,5.0272,4.9669
21102,4.0712,4.1469
21103,4.0712,4.1469
21104,5.3062,5.1971
21105,6.9738,7.1402
21106,3.9015,3.6373
21107,6.8741,6.639
21108,3.7827,3.7914
21109,5.8081,5.8408
21110,12.6535,12.6849
21111,6.0065,6.0037
21112,11.6269,11.6327
21113,3.4537,3.4945
21114,8.5537,8.5994
21115,3.2043,3.1985
21116,7.1072,7.1665
21117,7.1205,7.1482
21118,7.1205,7.1482
21119,7.1205,7.1482
21120,3.9264,3.8656
21121,4.4858,4.6854
21122,12.0079,11.1544
21123,6.6313,6.7885
21124,6.6313,6.7885
21125,6.6313,6.7885
21126,5.7239,5.7327
21127,5.7239,5.7327
21128,9.4239,9.5222
21129,9.5356,9.532
21130,3.0321,2.9904
21131,4.9594,5.0113
21132,8.9992,8.9495
21133,8.9992,8.9495
21134,17.2884,16.8964
21135,6.8911,6.9467
21136,6.8911,6.9467
21137,6.8911,6.9467
21138,8.0136,7.9602
21139,8.0136,7.9602
21140,8.0136,7.9602
21141,4.1104,4.0041
21142,4.8972,4.6106
21143,7.4229,8.0492
21144,3.4441,3.5787
21145,3.4441,3.5787
21146,9.3051,8.5271
21147,7.2508,7.268
21148,7.2508,7.268
21149,7.2508,7.268
21150,3.5038,3.5399
21151,3.5038,3.5399
21152,9.1946,8.9962
21153,7.7694,7.7964
21154,7.7694,7.7964
21155,7.7694,7.7964
21156,7.203,7.2069
21157,7.203,7.2069
21158,7.203,7.2069
21159,3.5836,3.7137
21160,3.5836,3.7137
21161,11.0973,10.2459
21162,6.2595,6.0581
21163,6.2595,6.0581
21164,11.5015,11.5038
21165,2.81,2.8163
21166,4.8678,4.8431
21167,9.2751,9.429
21168,6.8139,6.9681
21169,6.8139,6.9681
21170,6.8139,6.9681
21171,7.3217,7.3217
21172,7.3217,7.3217
21173,7.3217,7.3217
21174,2.8015,2.7873
21175,4.5502,4.5565
21176,5.456,5.4519
21177,2.8493,2.8471
21178,4.0972,4.0948
21179,5.1894,5.207
21180,3.5889,3.389
21181,3.5889,3.389
21182,10.4491,10.8099
21183,3.8024,3.8179
21184,3.8024,3.8179
21185,7.567,7.6168
21186,5.3729,5.3096
21187,5.3729,5.3096
21188,4.974,5.0549
21189,6.3158,6.314
21190,6.3158,6.314
21191,6.3158,6.314
21192,5.1764,5.3045
21193,6.0493,5.9852
21194,3.4228,3.3737
21195,4.037,4.0203
21196,4.037,4.0203
21197,24.2867,25.8642
21198,2.726,2.7504
21199,3.7066,3.6902
21200,5.7339,5.5879
21201,6.9631,6.9917
21202,6.9631,6.9917
21203,6.9631,6.9917
21204,5.8252,5.8345
21205,8.17,8.4688
21206,3.2916,3.1498
21207,4.1373,4.0292
21208,4.1373,4.0292
21209,13.2799,12.9806
21210,4.2655,4.2321
21211,4.0686,4.0999
21212,10.6587,10.7619
21213,2.9375,2.925
21214,2.9375,2.925
21215,9.4803,9.7135
21216,7.1182,7.2043
21217,7.1182,7.2043
21218,7.1182,7.2043
21219,9.1595,9.2352
21220,2.9389,2.906
21221,4.6612,4.6528
21222,3.6746,3.783
21223,3.6746,3.783
21224,11.1365,10.4147
21225,3.8792,3.9014
21226,4.093,4.0463
21227,9.8348,9.9214
21228,12.1933,12.2599
21229,12.1933,12.2599
21230,12.1933,12.2599
21231,6.0776,6.132
21232,6.0776,6.132
21233,6.0776,6.132
21234,6.6961,6.6938
21235,6.6961,6.6938
21236,6.6961,6.6938
21237,6.2858,6.3041
21238,6.2858,6.3041
21239,6.2858,6.3041
21240,6.4679,6.4894
21241,6.4679,6.4894
21242,6.4679,6.4894
21243,10.8505,10.7498
21244,3.4396,3.3966
21245,7.0192,7.0544
21246,4.3596,4.3884
21247,4.3596,4.3884
21248,10.6879,10.5762
21249,4.2981,4.254
21250,4.2981,4.254
21251,6.5258,6.6007
21252,6.5926,6.7238
21253,6.5926,6.7238
21254,4.2237,4.2331
21255,4.0937,4.0949
21256,4.0937,4.0949
21257,4.8852,4.8923
21258,3.8302,3.8578
21259,3.8302,3.8578
21260,27.4972,27.6029
21261,6.8679,6.892
21262,6.8679,6.892
21263,6.8679,6.892
21264,6.6389,6.5797
21265,6.6389,6.5797
21266,6.6389,6.5797
21267,7.3019,7.386
21268,7.3019,7.386
21269,7.3019,7.386
21270,5.2224,5.2057
21271,5.2224,5.2057
21272,6.6061,6.4117
21273,4.4405,4.3561
21274,4.0957,4.1968
21275,12.5347,12.3795
21276,6.6111,6.6333
21277,6.6111,6.6333
21278,6.6111,6.6333
21279,3.2501,3.2491
21280,3.2501,3.2491
21281,34.2285,33.6506
21282,5.4807,5.4904
21283,9.4435,9.2665
21284,2.6839,2.6878
21285,4.3826,4.2869
21286,5.8036,5.5978
21287,16.3162,16.2412
21288,6.3307,6.4358
21289,6.3307,6.4358
21290,6.3307,6.4358
21291,6.0783,6.0941
21292,6.0783,6.0941
21293,6.0783,6.0941
21294,6.5482,6.5985
21295,6.5482,6.5985
21296,6.5482,6.5985
21297,4.4781,4.6242
21298,5.1925,5.0327
21299,8.6048,8.4843
21300,7.428,7.3964
21301,7.428,7.3964
21302,7.428,7.3964
21303,3.9475,3.6851
21304,3.9475,3.6851
21305,19.2157,21.8593
21306,6.3695,6.3623
21307,6.3695,6.3623
21308,6.3695,6.3623
21309,3.5305,3.2523
21310,3.5305,3.2523
21311,6.2656,7.5378
21312,6.8514,6.9002
21313,6.8514,6.9002
21314,6.8514,6.9002
21315,3.5955,3.1201
21316,3.7159,4.0047
21317,8.7348,8.9939
21318,5.4057,5.3261
21319,5.4057,5.3261
21320,5.4057,5.3261
21321,9.2732,9.0418
21322,3.1089,3.1516
21323,4.2916,4.3563
21324,8.2998,8.2981
21325,8.2998,8.2981
21326,8.2998,8.2981
21327,4.3288,4.3526
21328,4.3288,4.3526
21329,6.2082,6.2365
21330,3.0641,3.1193
21331,5.0115,4.9861
21332,8.1965,8.0616
21333,3.6472,3.6302
21334,3.6472,3.6302
21335,7.3532,7.2702
21336,3.6563,3.8261
21337,6.4207,6.6895
21338,5.7551,5.6683
21339,7.6324,7.6683
21340,7.6324,7.6683
21341,7.6324,7.6683
21342,4.8365,4.8746
21343,4.8365,4.8746
21344,4.2008,4.2882
21345,6.5603,6.5639
21346,6.5603,6.5639
21347,6.5603,6.5639
21348,4.0145,3.8479
21349,4.3316,4.273
21350,7.2215,7.7995
21351,3.4083,3.4317
21352,6.02,6.0536
21353,10.7297,10.7079
21354,6.7836,6.7757
21355,6.7836,6.7757
21356,6.7836,6.7757
21357,6.346,6.4072
21358,6.346,6.4072
21359,6.346,6.4072
21360,4.7575,4.7231
21361,4.7575,4.7231
21362,8.6567,8.9818
21363,7.4064,7.4221
21364,7.4064,7.4221
21365,7.4064,7.4221
21366,3.3915,3.9197
21367,4.6047,4.1672
21368,4.9155,4.5782
21369,3.512,3.5706
21370,3.3037,3.557
21371,5.2885,5.0443
21372,3.2842,3.3091
21373,5.2533,5.2684
21374,6.6406,6.3815
21375,2.9443,2.9546
21376,2.9443,2.9546
21377,10.3922,10.5148
21378,6.7524,6.7825
21379,6.7524,6.7825
21380,6.7524,6.7825
21381,3.1697,3.2038
21382,3.8615,3.6695
21383,4.8865,4.9958
21384,7.2194,7.28
21385,7.2194,7.28
21386,7.2194,7.28
21387,4.8573,4.8858
21388,4.8573,4.8858
21389,4.8573,4.8858
21390,4.6279,4.3863
21391,4.6279,4.3863
21392,3.5747,4.0716
21393,2.719,2.7301
21394,4.4273,4.4976
21395,5.1937,4.9742
21396,3.4285,3.7757
21397,3.4285,3.7757
21398,17.8022,14.822
21399,3.4202,3.2647
21400,3.5557,3.6891
21401,11.7795,11.9002
21402,4.6425,4.6854
21403,4.6425,4.6854
21404,4.6425,4.6854
21405,4.3031,4.4303
21406,4.3031,4.4303
21407,5.4167,5.4227
21408,4.0921,4.0356
21409,4.4335,4.5179
21410,8.5026,8.2028
21411,2.7014,2.7935
21412,3.9495,4.0471
21413,4.2567,4.227
21414,2.9344,2.9453
21415,2.9344,2.9453
21416,22.5655,22.3821
21417,4.5226,4.5726
21418,4.5226,4.5726
21419,10.7981,10.5823
21420,7.9482,7.9278
21421,7.9482,7.9278
21422,7.9482,7.9278
21423,3.3932,3.4828
21424,3.3932,3.4828
21425,7.824,7.8528
21426,6.4404,6.4357
21427,6.4404,6.4357
21428,6.4404,6.4357
21429,3.6113,3.8392
21430,3.6113,3.8392
21431,22.5482,21.2259
21432,7.041,7.0421
21433,7.041,7.0421
21434,7.041,7.0421
21435,7.2925,7.1293
21436,8.9409,9.1947
21437,3.6406,3.5633
21438,8.9536,8.9194
21439,8.9536,8.9194
21440,8.9536,8.9194
21441,7.8978,7.9179
21442,7.8978,7.9179
21443,7.8978,7.9179
21444,3.111,3.1054
21445,3.111,3.1054
21446,28.2361,28.455
21447,3.3123,3.2318
21448,3.3123,3.2318
21449,25.772,26.7162
21450,2.9011,2.8049
21451,2.9011,2.8049
21452,6.7069,7.0443
21453,11.6169,11.314
21454,3.1259,3.3215
21455,5.5219,5.2364
21456,7.7177,7.9053
21457,7.7177,7.9053
21458,7.7177,7.9053
21459,3.0151,3.0702
21460,4.1247,3.9053
21461,5.8822,7.4047
21462,3.4914,3.4491
21463,4.2032,4.1529
21464,10.4806,10.7623
21465,3.5019,3.5924
21466,4.9675,5.1009
21467,4.0648,3.7038
21468,6.8391,6.8485
21469,6.8391,6.8485
21470,6.8391,6.8485
21471,3.2944,3.7783
21472,5.0615,4.9482
21473,5.4565,4.7854
21474,4.4771,4.3956
21475,4.4771,4.3956
21476,8.8869,9.3023
21477,4.0383,4.0678
21478,6.4088,6.0256
21479,9.2919,9.2115
21480,6.7935,6.8602
21481,6.7935,6.8602
21482,6.7935,6.8602
21483,6.5996,6.6334
21484,6.5996,6.6334
21485,6.5996,6.6334
21486,6.0098,5.99
21487,6.0098,5.99
21488,6.0098,5.99
21489,13.0314,13.2811
21490,5.9853,5.9789
21491,6.0134,5.9859
21492,8.3837,8.3872
21493,8.3837,8.3872
21494,8.3837,8.3872
21495,5.8716,5.8402
21496,10.1504,10.2209
21497,2.796,2.7949
21498,7.4936,7.5339
21499,7.4936,7.5339
21500,7.4936,7.5339
21501,9.2227,9.3786
21502,2.8424,2.8847
21503,5.7488,5.6424
21504,8.1895,8.1947
21505,8.1895,8.1947
21506,8.1895,8.1947
21507,2.9739,2.8561
21508,2.9739,2.8561
21509,25.066,31.052
21510,4.5621,4.5526
21511,4.5621,4.5526
21512,12.2167,12.571
21513,2.8698,2.8587
21514,2.8698,2.8587
21515,12.5218,12.3554
21516,6.6569,6.601
21517,6.6569,6.601
21518,6.6569,6.601
21519,8.0343,7.9947
21520,8.0343,7.9947
21521,8.0343,7.9947
21522,8.4113,8.1154
21523,8.8072,8.8533
21524,3.8928,3.7608
21525,6.1229,6.1015
21526,6.1229,6.1015
21527,6.1229,6.1015
21528,3.6792,3.4217
21529,5.0856,5.0788
21530,6.4636,7.3928
21531,3.8269,3.87
21532,27.1475,26.9547
21533,3.8055,3.8101
21534,9.0935,8.2142
21535,6.6298,6.0162
21536,4.8544,5.0496
21537,6.2911,6.2871
21538,6.2911,6.2871
21539,6.2911,6.2871
21540,3.4473,3.4328
21541,12.3606,11.3186
21542,5.2076,5.8598
21543,6.246,6.2237
21544,6.246,6.2237
21545,6.246,6.2237
21546,4.8924,4.8635
21547,4.8924,4.8635
21548,3.3159,3.3296
21549,4.0997,4.1034
21550,4.0997,4.1034
21551,9.858,10.0276
21552,6.1269,6.1283
21553,6.1269,6.1283
21554,6.1269,6.1283
21555,3.1975,3.1625
21556,3.7529,3.6477
21557,13.5274,14.6243
21558,3.9505,3.9843
21559,3.9505,3.9843
21560,7.6528,7.4561
21561,7.2597,7.284
21562,7.2597,7.284
21563,17.9866,17.7382
21564,9.3571,8.8679
21565,2.9816,2.9439
21566,5.4243,5.8417
21567,5.8419,5.7972
21568,5.8419,5.7972
21569,5.8419,5.7972
21570,6.1184,6.1314
21571,6.1184,6.1314
21572,6.1184,6.1314
21573,9.0575,9.1211
21574,3.2594,3.25
21575,4.9978,4.9608
21576,6.214,6.1991
21577,6.214,6.1991
21578,6.214,6.1991
21579,7.8638,8.1914
21580,7.8638,8.1914
21581,7.8638,8.1914
21582,3.1304,3.2372
21583,4.9721,4.9532
21584,5.2944,5.1341
21585,13.4258,12.943
21586,3.3628,3.3759
21587,6.9623,6.7594
21588,4.1499,4.2147
21589,4.1499,4.2147
21590,8.3908,8.0379
21591,7.6582,7.6524
21592,7.6582,7.6524
21593,7.6582,7.6524
21594,6.9969,7.0101
21595,6.9969,7.0101
21596,6.9969,7.0101
21597,2.5892,2.573
21598,2.5892,2.573
21599,7.0634,7.2873
21600,8.9321,8.9389
21601,8.9321,8.9389
21602,8.9321,8.9389
21603,4.1529,4.1881
21604,4.1529,4.1881
21605,4.1529,4.1881
21606,2.7732,2.8105
21607,2.7732,2.8105
21608,28.2273,27.7362
21609,2.6987,2.7151
21610,4.2664,4.1991
21611,5.0786,4.9997
21612,3.0962,3.0372
21613,3.0962,3.0372
21614,6.5242,6.7674
21615,6.668,6.6377
21616,6.668,6.6377
21617,6.668,6.6377
21618,2.6292,2.6617
21619,4.0877,4.0811
21620,8.5375,8.4485
21621,5.6344,5.6723
21622,8.5795,8.2295
21623,6.2206,6.1046
21624,3.9385,4.101
21625,4.2436,4.7927
21626,7.4856,6.4877
21627,5.3463,5.2865
21628,7.917,8.416
21629,3.8826,3.915
21630,6.0225,6.0013
21631,6.0225,6.0013
21632,6.0225,6.0013
21633,2.9582,2.9576
21634,4.5935,4.5828
21635,8.4863,8.4982
21636,5.5334,5.5963
21637,5.5334,5.5963
21638,5.5334,5.5963
21639,10.5782,10.5049
21640,10.5782,10.5049
21641,10.5782,10.5049
21642,2.7112,2.7049
21643,4.3854,4.5595
21644,5.7965,5.5948
21645,5.249,5.2279
21646,5.249,5.2279
21647,7.5402,7.5411
21648,6.6884,6.7973
21649,6.6884,6.7973
21650,6.6884,6.7973
21651,7.3114,7.3196
21652,7.3114,7.3196
21653,7.3114,7.3196
21654,8.8619,8.849
21655,8.8619,8.849
21656,2.7365,2.6915
21657,2.9997,2.9505
21658,2.9997,2.9505
21659,8.0304,8.047
21660,3.0532,3.0291
21661,3.0532,3.0291
21662,26.1276,26.2474
21663,7.5052,7.4867
21664,7.5052,7.4867
21665,4.0904,4.1489
21666,6.8542,6.9231
21667,6.8542,6.9231
21668,6.8542,6.9231
21669,4.3499,4.3629
21670,4.3499,4.3629
21671,4.0381,4.0714
21672,6.9817,7.0617
21673,6.9817,7.0617
21674,6.9817,7.0617
21675,3.4772,3.4324
21676,3.4772,3.4324
21677,7.0925,7.7951
21678,7.5972,7.78
21679,3.3996,3.3225
21680,8.3977,7.9548
21681,7.1759,7.2064
21682,7.1759,7.2064
21683,7.1759,7.2064
21684,4.6977,4.7018
21685,14.674,14.6853
21686,4.6789,4.732
21687,7.6039,7.7426
21688,15.9191,16.4317
21689,6.7587,6.9475
21690,3.4074,3.3923
21691,3.4074,3.3923
21692,9.2513,9.5927
21693,8.3549,8.2379
21694,8.3549,8.2379
21695,8.3549,8.2379
21696,4.4706,4.4099
21697,4.4706,4.4099
21698,4.5444,4.7701
21699,6.1682,6.187
21700,6.1682,6.187
21701,6.1682,6.187
21702,6.5256,6.2313
21703,7.6724,7.8435
21704,4.0661,3.7744
21705,7.0745,7.1887
21706,7.0745,7.1887
21707,7.0745,7.1887
21708,8.7583,8.7987
21709,8.7583,8.7987
21710,8.7583,8.7987
21711,6.4843,6.491
21712,6.4843,6.491
21713,6.4843,6.491
21714,2.8626,2.6996
21715,4.3549,4.2234
21716,15.8348,17.7133
21717,6.3736,6.3189
21718,11.4984,11.4085
21719,3.5447,3.5866
21720,7.3027,7.295
21721,7.3027,7.295
21722,7.3027,7.295
21723,3.6926,3.4774
21724,3.6926,3.4774
21725,18.8488,20.2871
21726,8.3848,8.3929
21727,8.3848,8.3929
21728,8.3848,8.3929
21729,3.2586,2.9677
21730,3.2586,2.9677
21731,15.3365,18.7476
21732,3.7753,3.8174
21733,3.7753,3.8174
21734,9.9787,9.7002
21735,2.9639,2.954
21736,4.1329,4.1988
21737,6.6534,6.6782
21738,11.4009,11.3062
21739,2.8138,2.8541
21740,5.2175,5.2026
21741,6.3944,6.4064
21742,6.3944,6.4064
